fornavn,år,antall
Arvin,2019,
Arvin,2020,200.0
Arvin,2021,207.0
Arvin,2022,217.0
Arvin,2023,229.0
Arvin,2024,242.0
Arvydas,2013,
Arvydas,2014,
Arvydas,2015,
Arvydas,2016,
Arvydas,2017,200.0
Arvydas,2018,
Arvydas,2019,
Arvydas,2020,201.0
Arvydas,2021,
Arvydas,2022,
Arvydas,2023,
Arvydas,2024,
Aryan,2013,
Aryan,2014,
Aryan,2015,201.0
Aryan,2016,213.0
Aryan,2017,228.0
Aryan,2018,233.0
Aryan,2019,257.0
Aryan,2020,269.0
Aryan,2021,287.0
Aryan,2022,309.0
Aryan,2023,323.0
Aryan,2024,343.0
Asad,2013,
Asad,2014,
Asad,2015,
Asad,2016,
Asad,2017,
Asad,2018,
Asad,2019,
Asad,2020,
Asad,2021,
Asad,2022,
Asad,2023,
Asad,2024,202.0
Asbjï¿½rn,2013,6876.0
Asbjï¿½rn,2014,6741.0
Asbjï¿½rn,2015,6612.0
Asbjï¿½rn,2016,6474.0
Asbjï¿½rn,2017,6306.0
Asbjï¿½rn,2018,6175.0
Asbjï¿½rn,2019,6031.0
Asbjï¿½rn,2020,5881.0
Asbjï¿½rn,2021,5732.0
Asbjï¿½rn,2022,5587.0
Asbjï¿½rn,2023,5451.0
Asbjï¿½rn,2024,5301.0
Asgeir,2013,1162.0
Asgeir,2014,1162.0
Asgeir,2015,1162.0
Asgeir,2016,1151.0
Asgeir,2017,1145.0
Asgeir,2018,1140.0
Asgeir,2019,1135.0
Asgeir,2020,1134.0
Asgeir,2021,1126.0
Asgeir,2022,1116.0
Asgeir,2023,1113.0
Asgeir,2024,1101.0
Ask,2013,884.0
Ask,2014,953.0
Ask,2015,1005.0
Ask,2016,1075.0
Ask,2017,1127.0
Ask,2018,1196.0
Ask,2019,1260.0
Ask,2020,1328.0
Ask,2021,1420.0
Ask,2022,1498.0
Ask,2023,1584.0
Ask,2024,1677.0
Aslak,2013,1283.0
Aslak,2014,1295.0
Aslak,2015,1312.0
Aslak,2016,1338.0
Aslak,2017,1363.0
Aslak,2018,1381.0
Aslak,2019,1394.0
Aslak,2020,1419.0
Aslak,2021,1445.0
Aslak,2022,1464.0
Aslak,2023,1493.0
Aslak,2024,1517.0
Asle,2013,1859.0
Asle,2014,1841.0
Asle,2015,1824.0
Asle,2016,1808.0
Asle,2017,1794.0
Asle,2018,1777.0
Asle,2019,1767.0
Asle,2020,1753.0
Asle,2021,1744.0
Asle,2022,1717.0
Asle,2023,1699.0
Asle,2024,1683.0
Asmund,2013,255.0
Asmund,2014,252.0
Asmund,2015,249.0
Asmund,2016,244.0
Asmund,2017,234.0
Asmund,2018,229.0
Asmund,2019,223.0
Asmund,2020,209.0
Asmund,2021,205.0
Asmund,2022,
Asmund,2023,
Asmund,2024,
Atle,2013,5717.0
Atle,2014,5701.0
Atle,2015,5678.0
Atle,2016,5652.0
Atle,2017,5640.0
Atle,2018,5622.0
Atle,2019,5593.0
Atle,2020,5573.0
Atle,2021,5558.0
Atle,2022,5525.0
Atle,2023,5481.0
Atle,2024,5442.0
Audrius,2013,261.0
Audrius,2014,280.0
Audrius,2015,283.0
Audrius,2016,272.0
Audrius,2017,282.0
Audrius,2018,287.0
Audrius,2019,294.0
Audrius,2020,304.0
Audrius,2021,310.0
Audrius,2022,306.0
Audrius,2023,295.0
Audrius,2024,296.0
Audun,2013,3883.0
Audun,2014,3871.0
Audun,2015,3861.0
Audun,2016,3854.0
Audun,2017,3849.0
Audun,2018,3832.0
Audun,2019,3834.0
Audun,2020,3816.0
Audun,2021,3807.0
Audun,2022,3786.0
Audun,2023,3757.0
Audun,2024,3743.0
August,2013,1543.0
August,2014,1624.0
August,2015,1690.0
August,2016,1771.0
August,2017,1833.0
August,2018,1913.0
August,2019,1961.0
August,2020,2030.0
August,2021,2090.0
August,2022,2151.0
August,2023,2229.0
August,2024,2304.0
Aurimas,2013,
Aurimas,2014,204.0
Aurimas,2015,226.0
Aurimas,2016,226.0
Aurimas,2017,233.0
Aurimas,2018,237.0
Aurimas,2019,249.0
Aurimas,2020,255.0
Aurimas,2021,257.0
Aurimas,2022,259.0
Aurimas,2023,264.0
Aurimas,2024,266.0
Axel,2013,1538.0
Axel,2014,1589.0
Axel,2015,1671.0
Axel,2016,1726.0
Axel,2017,1794.0
Axel,2018,1842.0
Axel,2019,1898.0
Axel,2020,1953.0
Axel,2021,2016.0
Axel,2022,2074.0
Axel,2023,2136.0
Axel,2024,2183.0
Ayman,2013,
Ayman,2014,
Ayman,2015,
Ayman,2016,
Ayman,2017,221.0
Ayman,2018,246.0
Ayman,2019,259.0
Ayman,2020,283.0
Ayman,2021,302.0
Ayman,2022,315.0
Ayman,2023,332.0
Ayman,2024,362.0
Ayub,2013,
Ayub,2014,
Ayub,2015,
Ayub,2016,
Ayub,2017,
Ayub,2018,
Ayub,2019,
Ayub,2020,
Ayub,2021,
Ayub,2022,210.0
Ayub,2023,213.0
Ayub,2024,218.0
Baard,2013,396.0
Baard,2014,395.0
Baard,2015,394.0
Baard,2016,392.0
Baard,2017,393.0
Baard,2018,393.0
Baard,2019,392.0
Baard,2020,388.0
Baard,2021,396.0
Baard,2022,396.0
Baard,2023,394.0
Baard,2024,392.0
Balder,2013,251.0
Balder,2014,271.0
Balder,2015,282.0
Balder,2016,296.0
Balder,2017,311.0
Balder,2018,329.0
Balder,2019,343.0
Balder,2020,361.0
Balder,2021,373.0
Balder,2022,395.0
Balder,2023,417.0
Balder,2024,447.0
Bartlomiej,2013,327.0
Bartlomiej,2014,376.0
Bartlomiej,2015,415.0
Bartlomiej,2016,425.0
Bartlomiej,2017,446.0
Bartlomiej,2018,457.0
Bartlomiej,2019,475.0
Bartlomiej,2020,475.0
Bartlomiej,2021,476.0
Bartlomiej,2022,495.0
Bartlomiej,2023,529.0
Bartlomiej,2024,540.0
Bartosz,2013,436.0
Bartosz,2014,496.0
Bartosz,2015,527.0
Bartosz,2016,542.0
Bartosz,2017,535.0
Bartosz,2018,538.0
Bartosz,2019,555.0
Bartosz,2020,566.0
Bartosz,2021,591.0
Bartosz,2022,618.0
Bartosz,2023,643.0
Bartosz,2024,668.0
Bastian,2013,488.0
Bastian,2014,519.0
Bastian,2015,563.0
Bastian,2016,607.0
Bastian,2017,646.0
Bastian,2018,679.0
Bastian,2019,706.0
Bastian,2020,730.0
Bastian,2021,770.0
Bastian,2022,790.0
Bastian,2023,833.0
Bastian,2024,869.0
Ben,2013,492.0
Ben,2014,505.0
Ben,2015,514.0
Ben,2016,528.0
Ben,2017,535.0
Ben,2018,546.0
Ben,2019,554.0
Ben,2020,563.0
Ben,2021,642.0
Ben,2022,652.0
Ben,2023,669.0
Ben,2024,677.0
Bendik,2013,1953.0
Bendik,2014,1973.0
Bendik,2015,1987.0
Bendik,2016,2017.0
Bendik,2017,2053.0
Bendik,2018,2078.0
Bendik,2019,2102.0
Bendik,2020,2128.0
Bendik,2021,2151.0
Bendik,2022,2180.0
Bendik,2023,2198.0
Bendik,2024,2227.0
Bengt,2013,1750.0
Bengt,2014,1742.0
Bengt,2015,1720.0
Bengt,2016,1710.0
Bengt,2017,1690.0
Bengt,2018,1673.0
Bengt,2019,1663.0
Bengt,2020,1642.0
Bengt,2021,1735.0
Bengt,2022,1708.0
Bengt,2023,1686.0
Bengt,2024,1659.0
Benjamin,2013,6434.0
Benjamin,2014,6720.0
Benjamin,2015,6976.0
Benjamin,2016,7253.0
Benjamin,2017,7479.0
Benjamin,2018,7754.0
Benjamin,2019,8020.0
Benjamin,2020,8259.0
Benjamin,2021,8510.0
Benjamin,2022,8696.0
Benjamin,2023,8904.0
Benjamin,2024,9061.0
Benny,2013,282.0
Benny,2014,276.0
Benny,2015,281.0
Benny,2016,281.0
Benny,2017,278.0
Benny,2018,277.0
Benny,2019,280.0
Benny,2020,282.0
Benny,2021,289.0
Benny,2022,287.0
Benny,2023,287.0
Benny,2024,288.0
Bent,2013,2262.0
Bent,2014,2250.0
Bent,2015,2238.0
Bent,2016,2212.0
Bent,2017,2199.0
Bent,2018,2172.0
Bent,2019,2155.0
Bent,2020,2147.0
Bent,2021,2271.0
Bent,2022,2246.0
Bent,2023,2231.0
Bent,2024,2207.0
Bernard,2013,
Bernard,2014,
Bernard,2015,207.0
Bernard,2016,207.0
Bernard,2017,209.0
Bernard,2018,211.0
Bernard,2019,227.0
Bernard,2020,235.0
Bernard,2021,261.0
Bernard,2022,283.0
Bernard,2023,302.0
Bernard,2024,320.0
Bernhard,2013,719.0
Bernhard,2014,707.0
Bernhard,2015,705.0
Bernhard,2016,700.0
Bernhard,2017,693.0
Bernhard,2018,692.0
Bernhard,2019,696.0
Bernhard,2020,695.0
Bernhard,2021,699.0
Bernhard,2022,696.0
Bernhard,2023,694.0
Bernhard,2024,695.0
Bernt,2013,3059.0
Bernt,2014,3025.0
Bernt,2015,2995.0
Bernt,2016,2972.0
Bernt,2017,2937.0
Bernt,2018,2898.0
Bernt,2019,2855.0
Bernt,2020,2815.0
Bernt,2021,2900.0
Bernt,2022,2869.0
Bernt,2023,2827.0
Bernt,2024,2784.0
Bertil,2013,263.0
Bertil,2014,264.0
Bertil,2015,266.0
Bertil,2016,264.0
Bertil,2017,259.0
Bertil,2018,259.0
Bertil,2019,257.0
Bertil,2020,255.0
Bertil,2021,254.0
Bertil,2022,248.0
Bertil,2023,247.0
Bertil,2024,248.0
Bilal,2013,354.0
Bilal,2014,374.0
Bilal,2015,392.0
Bilal,2016,435.0
Bilal,2017,467.0
Bilal,2018,490.0
Bilal,2019,506.0
Bilal,2020,542.0
Bilal,2021,561.0
Bilal,2022,582.0
Bilal,2023,600.0
Bilal,2024,627.0
Birger,2013,3087.0
Birger,2014,2998.0
Birger,2015,2913.0
Birger,2016,2828.0
Birger,2017,2751.0
Birger,2018,2665.0
Birger,2019,2583.0
Birger,2020,2511.0
Birger,2021,2450.0
Birger,2022,2361.0
Birger,2023,2285.0
Birger,2024,2219.0
Birk,2013,1140.0
Birk,2014,1215.0
Birk,2015,1290.0
Birk,2016,1379.0
Birk,2017,1488.0
Birk,2018,1578.0
Birk,2019,1644.0
Birk,2020,1717.0
Birk,2021,1828.0
Birk,2022,1994.0
Birk,2023,2158.0
Birk,2024,2339.0
Bjarne,2013,5747.0
Bjarne,2014,5578.0
Bjarne,2015,5411.0
Bjarne,2016,5220.0
Bjarne,2017,5069.0
Bjarne,2018,4902.0
Bjarne,2019,4744.0
Bjarne,2020,4574.0
Bjarne,2021,4442.0
Bjarne,2022,4283.0
Bjarne,2023,4140.0
Bjarne,2024,4017.0
Bjarte,2013,2065.0
Bjarte,2014,2059.0
Bjarte,2015,2055.0
Bjarte,2016,2046.0
Bjarte,2017,2046.0
Bjarte,2018,2042.0
Bjarte,2019,2036.0
Bjarte,2020,2028.0
Bjarte,2021,2031.0
Bjarte,2022,2023.0
Bjarte,2023,2016.0
Bjarte,2024,2005.0
Bjï¿½rge,2013,245.0
Bjï¿½rge,2014,245.0
Bjï¿½rge,2015,242.0
Bjï¿½rge,2016,236.0
Bjï¿½rge,2017,234.0
Bjï¿½rge,2018,234.0
Bjï¿½rge,2019,233.0
Bjï¿½rge,2020,233.0
Bjï¿½rge,2021,231.0
Bjï¿½rge,2022,228.0
Bjï¿½rge,2023,226.0
Bjï¿½rge,2024,226.0
Bjï¿½rn,2013,38840.0
Bjï¿½rn,2014,38532.0
Bjï¿½rn,2015,38142.0
Bjï¿½rn,2016,37798.0
Bjï¿½rn,2017,37438.0
Bjï¿½rn,2018,37048.0
Bjï¿½rn,2019,36628.0
Bjï¿½rn,2020,36181.0
Bjï¿½rn,2021,37192.0
Bjï¿½rn,2022,37074.0
Bjï¿½rn,2023,36560.0
Bjï¿½rn,2024,36038.0
Bjï¿½rn-Erik,2013,279.0
Bjï¿½rn-Erik,2014,279.0
Bjï¿½rn-Erik,2015,280.0
Bjï¿½rn-Erik,2016,277.0
Bjï¿½rn-Erik,2017,277.0
Bjï¿½rn-Erik,2018,275.0
Bjï¿½rn-Erik,2019,276.0
Bjï¿½rn-Erik,2020,275.0
Bjï¿½rn-Erik,2021,
Bjï¿½rn-Erik,2022,
Bjï¿½rn-Erik,2023,
Bjï¿½rn-Erik,2024,
Bjï¿½rnar,2013,4927.0
Bjï¿½rnar,2014,4922.0
Bjï¿½rnar,2015,4918.0
Bjï¿½rnar,2016,4900.0
Bjï¿½rnar,2017,4877.0
Bjï¿½rnar,2018,4864.0
Bjï¿½rnar,2019,4837.0
Bjï¿½rnar,2020,4829.0
Bjï¿½rnar,2021,4813.0
Bjï¿½rnar,2022,4788.0
Bjï¿½rnar,2023,4770.0
Bjï¿½rnar,2024,4748.0
Bo,2013,801.0
Bo,2014,819.0
Bo,2015,839.0
Bo,2016,850.0
Bo,2017,870.0
Bo,2018,887.0
Bo,2019,907.0
Bo,2020,925.0
Bo,2021,978.0
Bo,2022,1000.0
Bo,2023,1035.0
Bo,2024,1066.0
Bogdan,2013,396.0
Bogdan,2014,426.0
Bogdan,2015,457.0
Bogdan,2016,442.0
Bogdan,2017,452.0
Bogdan,2018,455.0
Bogdan,2019,464.0
Bogdan,2020,459.0
Bogdan,2021,505.0
Bogdan,2022,547.0
Bogdan,2023,574.0
Bogdan,2024,582.0
Boguslaw,2013,217.0
Boguslaw,2014,224.0
Boguslaw,2015,226.0
Boguslaw,2016,224.0
Boguslaw,2017,217.0
Boguslaw,2018,205.0
Boguslaw,2019,206.0
Boguslaw,2020,206.0
Boguslaw,2021,200.0
Boguslaw,2022,202.0
Boguslaw,2023,
Boguslaw,2024,
Bohdan,2013,
Bohdan,2014,
Bohdan,2015,
Bohdan,2016,
Bohdan,2017,
Bohdan,2018,
Bohdan,2019,
Bohdan,2020,
Bohdan,2021,
Bohdan,2022,
Bohdan,2023,401.0
Bohdan,2024,542.0
Borgar,2013,270.0
Borgar,2014,272.0
Borgar,2015,272.0
Borgar,2016,271.0
Borgar,2017,269.0
Borgar,2018,268.0
Borgar,2019,270.0
Borgar,2020,269.0
Borgar,2021,270.0
Borgar,2022,269.0
Borgar,2023,271.0
Borgar,2024,272.0
Boris,2013,
Boris,2014,
Boris,2015,
Boris,2016,
Boris,2017,
Boris,2018,
Boris,2019,205.0
Boris,2020,210.0
Boris,2021,204.0
Boris,2022,216.0
Boris,2023,221.0
Boris,2024,230.0
Brage,2013,2319.0
Brage,2014,2465.0
Brage,2015,2589.0
Brage,2016,2704.0
Brage,2017,2813.0
Brage,2018,2911.0
Brage,2019,3022.0
Brage,2020,3147.0
Brage,2021,3250.0
Brage,2022,3374.0
Brage,2023,3530.0
Brage,2024,3678.0
Brede,2013,962.0
Brede,2014,977.0
Brede,2015,980.0
Brede,2016,990.0
Brede,2017,999.0
Brede,2018,1020.0
Brede,2019,1026.0
Brede,2020,1026.0
Brede,2021,1033.0
Brede,2022,1043.0
Brede,2023,1042.0
Brede,2024,1047.0
Brian,2013,742.0
Brian,2014,770.0
Brian,2015,776.0
Brian,2016,781.0
Brian,2017,799.0
Brian,2018,807.0
Brian,2019,818.0
Brian,2020,828.0
Brian,2021,853.0
Brian,2022,861.0
Brian,2023,874.0
Brian,2024,879.0
Bror,2013,472.0
Bror,2014,481.0
Bror,2015,485.0
Bror,2016,492.0
Bror,2017,507.0
Bror,2018,510.0
Bror,2019,513.0
Bror,2020,516.0
Bror,2021,533.0
Bror,2022,551.0
Bror,2023,552.0
Bror,2024,564.0
Bruno,2013,206.0
Bruno,2014,227.0
Bruno,2015,244.0
Bruno,2016,252.0
Bruno,2017,266.0
Bruno,2018,281.0
Bruno,2019,297.0
Bruno,2020,313.0
Bruno,2021,333.0
Bruno,2022,358.0
Bruno,2023,388.0
Bruno,2024,402.0
Brynjar,2013,663.0
Brynjar,2014,671.0
Brynjar,2015,675.0
Brynjar,2016,677.0
Brynjar,2017,678.0
Brynjar,2018,679.0
Brynjar,2019,685.0
Brynjar,2020,688.0
Brynjar,2021,688.0
Brynjar,2022,689.0
Brynjar,2023,689.0
Brynjar,2024,694.0
Brynjulf,2013,296.0
Brynjulf,2014,287.0
Brynjulf,2015,280.0
Brynjulf,2016,266.0
Brynjulf,2017,256.0
Brynjulf,2018,249.0
Brynjulf,2019,244.0
Brynjulf,2020,235.0
Brynjulf,2021,230.0
Brynjulf,2022,222.0
Brynjulf,2023,214.0
Brynjulf,2024,209.0
Bï¿½rd,2013,3836.0
Bï¿½rd,2014,3824.0
Bï¿½rd,2015,3802.0
Bï¿½rd,2016,3791.0
Bï¿½rd,2017,3776.0
Bï¿½rd,2018,3752.0
Bï¿½rd,2019,3732.0
Bï¿½rd,2020,3717.0
Bï¿½rd,2021,3785.0
Bï¿½rd,2022,3758.0
Bï¿½rd,2023,3740.0
Bï¿½rd,2024,3718.0
Bï¿½rge,2013,1870.0
Bï¿½rge,2014,1869.0
Bï¿½rge,2015,1851.0
Bï¿½rge,2016,1845.0
Bï¿½rge,2017,1840.0
Bï¿½rge,2018,1834.0
Bï¿½rge,2019,1823.0
Bï¿½rge,2020,1814.0
Bï¿½rge,2021,1802.0
Bï¿½rge,2022,1793.0
Bï¿½rge,2023,1782.0
Bï¿½rge,2024,1767.0
Bï¿½rre,2013,1040.0
Bï¿½rre,2014,1030.0
Bï¿½rre,2015,1021.0
Bï¿½rre,2016,1011.0
Bï¿½rre,2017,1006.0
Bï¿½rre,2018,997.0
Bï¿½rre,2019,987.0
Bï¿½rre,2020,977.0
Bï¿½rre,2021,975.0
Bï¿½rre,2022,965.0
Bï¿½rre,2023,952.0
Bï¿½rre,2024,937.0
Carl,2013,3843.0
Carl,2014,3865.0
Carl,2015,3879.0
Carl,2016,3880.0
Carl,2017,3860.0
Carl,2018,3856.0
Carl,2019,3864.0
Carl,2020,3885.0
Carl,2021,4452.0
Carl,2022,4451.0
Carl,2023,4440.0
Carl,2024,4436.0
Carlos,2013,534.0
Carlos,2014,564.0
Carlos,2015,593.0
Carlos,2016,605.0
Carlos,2017,635.0
Carlos,2018,663.0
Carlos,2019,689.0
Carlos,2020,696.0
Carlos,2021,710.0
Carlos,2022,730.0
Carlos,2023,757.0
Carlos,2024,775.0
Carsten,2013,576.0
Carsten,2014,570.0
Carsten,2015,566.0
Carsten,2016,567.0
Carsten,2017,563.0
Carsten,2018,563.0
Carsten,2019,559.0
Carsten,2020,562.0
Carsten,2021,562.0
Carsten,2022,556.0
Carsten,2023,548.0
Carsten,2024,549.0
Casper,2013,1590.0
Casper,2014,1711.0
Casper,2015,1833.0
Casper,2016,1938.0
Casper,2017,2047.0
Casper,2018,2138.0
Casper,2019,2234.0
Casper,2020,2321.0
Casper,2021,2445.0
Casper,2022,2537.0
Casper,2023,2643.0
Casper,2024,2720.0
Caspian,2013,
Caspian,2014,213.0
Caspian,2015,252.0
Caspian,2016,272.0
Caspian,2017,308.0
Caspian,2018,355.0
Caspian,2019,389.0
Caspian,2020,424.0
Caspian,2021,459.0
Caspian,2022,480.0
Caspian,2023,505.0
Caspian,2024,534.0
Cato,2013,2630.0
Cato,2014,2617.0
Cato,2015,2610.0
Cato,2016,2602.0
Cato,2017,2589.0
Cato,2018,2584.0
Cato,2019,2576.0
Cato,2020,2563.0
Cato,2021,2579.0
Cato,2022,2561.0
Cato,2023,2547.0
Cato,2024,2528.0
Cezary,2013,
Cezary,2014,
Cezary,2015,
Cezary,2016,
Cezary,2017,
Cezary,2018,
Cezary,2019,
Cezary,2020,
Cezary,2021,
Cezary,2022,218.0
Cezary,2023,218.0
Cezary,2024,218.0
Charles,2013,661.0
Charles,2014,671.0
Charles,2015,664.0
Charles,2016,659.0
Charles,2017,654.0
Charles,2018,651.0
Charles,2019,670.0
Charles,2020,675.0
Charles,2021,685.0
Charles,2022,692.0
Charles,2023,703.0
Charles,2024,709.0
Charlie,2013,
Charlie,2014,
Charlie,2015,
Charlie,2016,217.0
Charlie,2017,243.0
Charlie,2018,260.0
Charlie,2019,282.0
Charlie,2020,309.0
Charlie,2021,333.0
Charlie,2022,356.0
Charlie,2023,377.0
Charlie,2024,404.0
Chris,2013,1427.0
Chris,2014,1452.0
Chris,2015,1465.0
Chris,2016,1495.0
Chris,2017,1503.0
Chris,2018,1517.0
Chris,2019,1535.0
Chris,2020,1547.0
Chris,2021,1805.0
Chris,2022,1806.0
Chris,2023,1819.0
Chris,2024,1820.0
Christen,2013,219.0
Christen,2014,214.0
Christen,2015,213.0
Christen,2016,213.0
Christen,2017,212.0
Christen,2018,209.0
Christen,2019,208.0
Christen,2020,207.0
Christen,2021,204.0
Christen,2022,201.0
Christen,2023,
Christen,2024,
Christer,2013,2929.0
Christer,2014,2940.0
Christer,2015,2938.0
Christer,2016,2933.0
Christer,2017,2929.0
Christer,2018,2935.0
Christer,2019,2927.0
Christer,2020,2917.0
Christer,2021,2927.0
Christer,2022,2929.0
Christer,2023,2922.0
Christer,2024,2926.0
Christian,2013,13571.0
Christian,2014,13709.0
Christian,2015,13786.0
Christian,2016,13861.0
Christian,2017,13966.0
Christian,2018,14029.0
Christian,2019,14082.0
Christian,2020,14154.0
Christian,2021,14258.0
Christian,2022,14344.0
Christian,2023,14360.0
Christian,2024,14373.0
Christoffer,2013,4794.0
Christoffer,2014,4842.0
Christoffer,2015,4872.0
Christoffer,2016,4899.0
Christoffer,2017,4921.0
Christoffer,2018,4920.0
Christoffer,2019,4927.0
Christoffer,2020,4944.0
Christoffer,2021,4977.0
Christoffer,2022,4977.0
Christoffer,2023,4981.0
Christoffer,2024,4987.0
Christopher,2013,2880.0
Christopher,2014,2907.0
Christopher,2015,2941.0
Christopher,2016,2941.0
Christopher,2017,2951.0
Christopher,2018,2980.0
Christopher,2019,2999.0
Christopher,2020,3020.0
Christopher,2021,3035.0
Christopher,2022,3049.0
Christopher,2023,3067.0
Christopher,2024,3095.0
Claes,2013,225.0
Claes,2014,223.0
Claes,2015,227.0
Claes,2016,224.0
Claes,2017,224.0
Claes,2018,227.0
Claes,2019,223.0
Claes,2020,225.0
Claes,2021,246.0
Claes,2022,246.0
Claes,2023,244.0
Claes,2024,241.0
Claus,2013,538.0
Claus,2014,535.0
Claus,2015,528.0
Claus,2016,529.0
Claus,2017,526.0
Claus,2018,523.0
Claus,2019,522.0
Claus,2020,514.0
Claus,2021,523.0
Claus,2022,514.0
Claus,2023,511.0
Claus,2024,501.0
Colin,2013,355.0
Colin,2014,372.0
Colin,2015,398.0
Colin,2016,414.0
Colin,2017,436.0
Colin,2018,452.0
Colin,2019,475.0
Colin,2020,506.0
Colin,2021,542.0
Colin,2022,593.0
Colin,2023,631.0
Colin,2024,662.0
Conrad,2013,248.0
Conrad,2014,265.0
Conrad,2015,279.0
Conrad,2016,291.0
Conrad,2017,303.0
Conrad,2018,305.0
Conrad,2019,314.0
Conrad,2020,324.0
Conrad,2021,336.0
Conrad,2022,348.0
Conrad,2023,365.0
Conrad,2024,367.0
Constantin,2013,
Constantin,2014,
Constantin,2015,
Constantin,2016,
Constantin,2017,204.0
Constantin,2018,218.0
Constantin,2019,224.0
Constantin,2020,230.0
Constantin,2021,275.0
Constantin,2022,273.0
Constantin,2023,278.0
Constantin,2024,295.0
Cornelius,2013,270.0
Cornelius,2014,290.0
Cornelius,2015,318.0
Cornelius,2016,338.0
Cornelius,2017,360.0
Cornelius,2018,372.0
Cornelius,2019,390.0
Cornelius,2020,402.0
Cornelius,2021,418.0
Cornelius,2022,432.0
Cornelius,2023,439.0
Cornelius,2024,451.0
Cristian,2013,257.0
Cristian,2014,290.0
Cristian,2015,297.0
Cristian,2016,303.0
Cristian,2017,304.0
Cristian,2018,311.0
Cristian,2019,327.0
Cristian,2020,332.0
Cristian,2021,414.0
Cristian,2022,423.0
Cristian,2023,448.0
Cristian,2024,468.0
Dag,2013,9646.0
Dag,2014,9603.0
Dag,2015,9555.0
Dag,2016,9509.0
Dag,2017,9459.0
Dag,2018,9407.0
Dag,2019,9349.0
Dag,2020,9296.0
Dag,2021,9744.0
Dag,2022,9659.0
Dag,2023,9585.0
Dag,2024,9501.0
Dagfinn,2013,2706.0
Dagfinn,2014,2675.0
Dagfinn,2015,2634.0
Dagfinn,2016,2591.0
Dagfinn,2017,2553.0
Dagfinn,2018,2506.0
Dagfinn,2019,2444.0
Dagfinn,2020,2407.0
Dagfinn,2021,2365.0
Dagfinn,2022,2317.0
Dagfinn,2023,2266.0
Dagfinn,2024,2209.0
Dainius,2013,223.0
Dainius,2014,236.0
Dainius,2015,246.0
Dainius,2016,245.0
Dainius,2017,250.0
Dainius,2018,259.0
Dainius,2019,265.0
Dainius,2020,270.0
Dainius,2021,276.0
Dainius,2022,270.0
Dainius,2023,273.0
Dainius,2024,274.0
Damian,2013,610.0
Damian,2014,686.0
Damian,2015,740.0
Damian,2016,758.0
Damian,2017,802.0
Damian,2018,817.0
Damian,2019,865.0
Damian,2020,897.0
Damian,2021,956.0
Damian,2022,991.0
Damian,2023,1034.0
Damian,2024,1071.0
Damir,2013,
Damir,2014,
Damir,2015,
Damir,2016,
Damir,2017,
Damir,2018,
Damir,2019,
Damir,2020,
Damir,2021,
Damir,2022,
Damir,2023,220.0
Damir,2024,236.0
Dan,2013,2231.0
Dan,2014,2236.0
Dan,2015,2237.0
Dan,2016,2245.0
Dan,2017,2253.0
Dan,2018,2259.0
Dan,2019,2251.0
Dan,2020,2245.0
Dan,2021,2577.0
Dan,2022,2567.0
Dan,2023,2561.0
Dan,2024,2546.0
Dani,2013,245.0
Dani,2014,249.0
Dani,2015,255.0
Dani,2016,263.0
Dani,2017,270.0
Dani,2018,281.0
Dani,2019,281.0
Dani,2020,290.0
Dani,2021,308.0
Dani,2022,311.0
Dani,2023,313.0
Dani,2024,315.0
Danial,2013,
Danial,2014,
Danial,2015,
Danial,2016,
Danial,2017,
Danial,2018,
Danial,2019,
Danial,2020,
Danial,2021,
Danial,2022,214.0
Danial,2023,218.0
Danial,2024,221.0
Daniel,2013,16932.0
Daniel,2014,17390.0
Daniel,2015,17753.0
Daniel,2016,17967.0
Daniel,2017,18241.0
Daniel,2018,18455.0
Daniel,2019,18726.0
Daniel,2020,18920.0
Daniel,2021,19198.0
Daniel,2022,19400.0
Daniel,2023,19623.0
Daniel,2024,19823.0
Daniil,2013,
Daniil,2014,
Daniil,2015,
Daniil,2016,
Daniil,2017,
Daniil,2018,
Daniil,2019,
Daniil,2020,
Daniil,2021,
Daniil,2022,
Daniil,2023,320.0
Daniil,2024,392.0
Danny,2013,205.0
Danny,2014,209.0
Danny,2015,210.0
Danny,2016,215.0
Danny,2017,226.0
Danny,2018,228.0
Danny,2019,231.0
Danny,2020,235.0
Danny,2021,244.0
Danny,2022,243.0
Danny,2023,242.0
Danny,2024,248.0
Danylo,2013,
Danylo,2014,
Danylo,2015,
Danylo,2016,
Danylo,2017,
Danylo,2018,
Danylo,2019,
Danylo,2020,
Danylo,2021,
Danylo,2022,
Danylo,2023,329.0
Danylo,2024,451.0
Darius,2013,537.0
Darius,2014,574.0
Darius,2015,599.0
Darius,2016,584.0
Darius,2017,599.0
Darius,2018,611.0
Darius,2019,627.0
Darius,2020,638.0
Darius,2021,666.0
Darius,2022,662.0
Darius,2023,663.0
Darius,2024,668.0
Dariusz,2013,1349.0
Dariusz,2014,1436.0
Dariusz,2015,1492.0
Dariusz,2016,1478.0
Dariusz,2017,1482.0
Dariusz,2018,1473.0
Dariusz,2019,1484.0
Dariusz,2020,1493.0
Dariusz,2021,1522.0
Dariusz,2022,1494.0
Dariusz,2023,1500.0
Dariusz,2024,1504.0
David,2013,6014.0
David,2014,6224.0
David,2015,6401.0
David,2016,6508.0
David,2017,6641.0
David,2018,6795.0
David,2019,6985.0
David,2020,7096.0
David,2021,7283.0
David,2022,7455.0
David,2023,7613.0
David,2024,7769.0
Davyd,2013,
Davyd,2014,
Davyd,2015,
